名称,价格1,价格2,星级,评论数量,排名1,排名2,评论
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,说什么性价比来着？这档次的真的不好。一 屏发黄； 二 居然在武汉订的要从北京发货，不是显示武汉有货么？ 三 软件做的不怎么样 运行速度一般 音较小。四。。。懒得写了....缺点太多了。  鉴定完毕！ 使用了一段时间，居然喇叭接触不良！太垃圾了。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,没有去查应该是没有拆封的全新正品，包装不错，就是快递有点慢，厂家的贴膜没有贴好，有点
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,手机速度还可以，软件太多，上网费流量，必须ROOT处理。外观大方，长时间不关机会死机（5到7天，工作原因本人从来不关机，），重新启动一下就好了。相机功能太差，800万，还不如诺基亚200万。和不如联想手机的相机500万的稳定。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,都說發貨快，我怎麼覺得慢勒，我11號定的，今天14號，還沒有收到貨，而且服務差，
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,手机还好，用着也行，只是发的数据线不能用，插不进去。去华为售后说不是华为的数据线，不知道什么原因。然后亚马逊跟他联系华为售后说没印象。擦。华为服务态度还特差。。最后亚马逊给发了个普通的数据线。哎。凑合用吧。但亚马逊服务挺好。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,很大的屏幕，运行的不卡，也没有安装什么垃圾软件，就是用惯了索尼，刚开始有些不习惯，是正品，但是不知道为什么贴了膜，明明之前问客服的时候是说没有贴的，还有就是没有使用过的痕迹，没有厂家的封条，只有亚马逊自己的，再加上一个塑封
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,原来那个三星一年就触摸屏失灵了。华为手机做工很好，所以这次放弃三星，选华为
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,"屏幕够大,没装什么其他应用的情况足够流畅.轻松Root.之前用的中兴V970太垃圾了，用了11个月掉漆不说，经常操作失灵，最后还点不亮了，售后还说受潮不给维修，以后再也不用中兴手机了。"
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,优点：屏大，手感不错，性价比高缺点：手机背部的SD卡槽位置一摁就啪啪的响，开始以为没有装卡太空了，装上以后还是响，盖上后壳还是响，虽然毛病不大，心里不爽啊，不知道是不是我倒霉赶上这么一个了。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,这部手机用起来不错。用过三星、htc的手机。感觉华为的也不比它们差，更具有性价比。智能手机中具有定时开关机功能的手机，还就只知道这部手机有此功能。以前买过华为的，但质量不好，退了。希望这部能够好一点。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,手机怎么自带那么多软件！还有电池发来坑坑洼洼的。而且手机超级费流量。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,我个人还是很喜欢的。。买了两台都是帮人家买的。。摄像头。。屏幕这两样在这个价钱里很高性价比。。你不要拿那些多少核。。屏幕多大来比。。人家就一千块的能给多少好东西给你。你应该心中有数。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,机子不错，用着感觉还好，屏幕看着比较舒服，机身基本上感觉不到发热，用了几天才来评，机子头两天还收不到彩信，后来打了移动客服，从新设置了一下，问题解决了。不过系统有好多我用不着的软件
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,手机很不错，就是贴的膜有个污点，揭开想去掉，但是把膜给废了。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,使用还不到一个月，无线路邮那个什么WIFI，老是无法正常上网，时断，时上的，拿到服务部又无法检测出来，至少试过十个路邮以上的，可以说确定是手机的问题。现在不知要怎么处理。，
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,一开始拿5寸的感觉有点大了，都不知道往哪装啊，感觉机子挺好的，不怎么发热，同时流畅性也好，就是定制软件好多啊，显得4G的容量太小了，买移动的那款就好了，照相功能也还可以吧
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,试用到现在基本没什么问题..就是华为的耳机太烂了....
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,屏幕是大  但是显示效果不怎么样。其他的都还好  很好用
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,1：很流畅，ROOT后删除很多软件2：720P没有得说，超清晰3：照相功能表现正常，4：没有发现声音小，5：总之很满意，
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,拍出来的照片手机里面勉强能看，传到电脑里面后，怎一个惨不忍睹，照片还泛着白光，看着灰常不爽；手机内存只有1G，只要一开机内存就被占用80%作用。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,手机‘狠’好，可惜没电池。叫我们消费者怎么办呢？？投诉NNN次，说的都是同一句话，‘我们能够理解你的心情。’没有电池的手机能用吗？？你们理解的了吗？？？
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,今天到货，送货快，青岛红海快寄服务好，声音小了点，后盖太薄了，通讯录只有名字不显示号码（不知道是不是不会用），其他暂时没有发现问题。封签都是亚马逊的。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,为什么我在你处买的手机内存只有2.21G呀，应该是4G才对的，请解释一下吧！机子其他问题没有.好用。是不是被你们调换了，用了三天了，今天我才发现的，
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,屏幕大，配置高，性能稳定，而且价钱便宜，是国货中的战斗机！尤其重要的是，虽为定制机，但却可以root，没有多余的应用，很清爽很省电！
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,1.音量有点小，升级系统后解决；2.后壳感觉不太结实；3.电池应该还行。其他感觉不错，对得起这个价钱。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,订购的第三天收到货，开机后，搜狗输入法不能启动，没办法办只有重置，之后，一切正常。还是一部不错的手机。反应还可以。给五星吧！
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,1000出头买到这样的手机真是超值，屏幕清晰，反应速度飞快，做工也很精致。唯一的败笔就是拍照功能了，那个也叫800W像素？不带这样吹的。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,收到的手机上有很多预装软件， 比如 网秦、91助手可以卸载的应该是卖家安装的让人不爽
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,国家的规定你执行了吗，周围的人买的定制机全部没有自带软件，你丫倒好，你的全部有，同事买的新机都没有，唯独我在这里的有，
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,发货速度快，前一天下午拍，第二天上午就到了，但是摄像头效果不是特别好，前置的很差，其他用着还可以，整体性价比还挺高。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,大气，速度快，屏幕清，总体很喜欢！
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,真的很满意，性价比很高，支持国产机
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,移动版内存1G，联通版内存2G，同样的商品不应该搞这样的差别吧，都是喜欢华为的客户，让移动网络的朋友情何以堪！！
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,虽然看了商品介绍，但是一拿到手的时候还是感觉很惊喜，机子很薄，很有质感，用了一周，挺好用的，暂时还没发现缺点。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,买之前看帖子比较犹豫，买回来一个多月了，用着很好，当然了照相的清晰度比1300百万像素的要差一些，其他都挺好
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,很好很强大，用到现在都没出现问题，用起来的感觉嘛，一个字：顺。。。里面机带的软件不用ROOT也可以轻松删除。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,男生用，屏幕大小合适，分辨率清晰，反应快，很流畅，到现在没死过机。没玩过大型游戏，不知道怎么样。看电影很好。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,综合参考 亚马逊价格最为便宜 还有组合赠送 送货及时 上午订购 下午送货 产品完好 总之 性价比高 值得推荐
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,用了一个月，除了品牌不及三星等名气响，实际操作功能都很好，上网速度也比三星快多了，价格也不贵，支持一下国货
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,给老婆买的，非常喜欢。没有发现什么毛病，虽有不尽如人意的地方，但这个价位也不能要求太高，给个5星吧。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,挺好的 ，速度什么的都适合我
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,但是，用久了就觉得连Wifi特没用，都不知道怎么办是好。。。。不知道是不是因为是定制机的原因呢
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,还是比较给力的呀！给爸用的，手机很薄，很大，运行流畅……预装的应用很多，root一下都可以删掉
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,这是第二次买这个华为G700，这次是帮朋友买的。已经降价了100元了。这个手机还是挺好的啦。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,电源键响应太慢。不认SD卡
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,新的手机打开 “我爱玩游戏”就出现黑屏，一闪一闪，质量有问题啊，华为QA是怎么反省了啊 。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,手机漂亮，很薄，系统非常流畅，就是5寸稍大，单手操作稍显吃力，不错的“挡脸神器”，哈哈！
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,外观精美，屏幕超靓，系统流畅但是不够漂亮且不够人性化，摄像头画质很好，前置鸡肋，配置一般
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,一样看到挺漂亮，大气，挺喜欢。待用一段时间后再来评价，先给五星。呵呵呵。。。。。。。。。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,虽是国货，但性能超乎预想
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,"手机可以,就是电池不太耐用,降价也太快了一个月不到就降了一百块,我上午买下午就掉价了。"
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,超薄、屏大（5寸够用了），反应快。刚收到试用不久，暂没有更多的感觉。目前来看，很满意。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,我真的不知道这个贴膜怎么说，贴的也太没有技术了，而且耳机真的是原装的吗？其他的都还行。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,唯一缺点就是摄像头真的很一般，不要跟三星、苹果比，不是一个档次，比大可乐还要差些
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,手机已经用了一个多星期 个人感觉挺不错性价比高，也没有出现之前担心的翻新机的情况
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,触控很灵敏，单手操控刚刚好，系统优化的很好。自带软件比较多，自行root后卸载了
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,手机各方面很好，很漂亮，功能也很不错，很满意；发货略慢，第二天深夜才开始发货。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,其实买的不是全新的，里面还有很多照片，肯定被人用过的，下次还是去店里买电子产品
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,挺耐摔的，产品性能也挺好，不过屏幕板块的规划不是特别喜欢，但是总的来说还是5星
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,不错挺好用的，不知道为什么不能那插sandisk内存卡，还有播放器音量太小了。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,"用了一段时间特来评价.觉得还是很不错的.没有用过苹果啥的,感觉这种挺好用的."
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,屏幕够大，分辨率也还可以，老婆比较喜欢。就是相机确实差了点，晚上基本上拍不清
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,很好用，屏幕分辨率很高，重量也很轻，手感很好。性价比超高。这个价钱很值呀。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,质量还行， 但是里面的软件太垃圾了， 导致经常乱打电话，浪费流量和电话费用
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,用了几天感觉很好，比实体店便宜好几百。跟实体店里一样。经济实惠，好用不贵。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,加油，华为可以更好的，只是这台机器缺陷太多了，价格过于贵了，质量和造工差。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,屏幕大，显示细腻，电池自己正常用两天。相机在室外还可以，光线不好时不行。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,屏幕清晰，反应快，内置软件多且重复，1G的内存剩下不多了，还什么都没送。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,发货很快物流服务也好，华为挺不错的机子使用了几天啥毛病也没有。挺满意的～
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,外形不错，照相不行，功能稳定。华为软件还行就是界面bu?hao?kan
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,屏幕很好，电池非常给力正常能用两天以上，只是照相太差劲了，其他都还不错
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,手机的像素不是很好，而且手机像是打开过的一样，还贴了膜，不知道是为什么
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,"摸到个闪屏的，还有透光的，郁闷死，运行速度不错,音乐音量稍微小了点.."
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,还好吧，操作便捷，如果电池在大点就更好了。商家发货速度挺快的，很不错！
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,玩了这么久才评论，屏幕很清晰 很大  玩了这么久没发现有什么问题！！
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,这样的价位能买到四核的机子个人很满意，用了几天感觉很好没任何的问题
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,送给老婆用的 不玩打游戏 平时用着很流畅，屏幕很给力，特别清晰。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,物流很快下午下单第二天中午就到了，手机总的来说用的还可以不错，
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,该机上网时常会出现死机状态，特别是上微信，QQ...以后不会买
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,手机在充电时电池发热，手机有软件带病毒，《安卓超市》卸载不了。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,"性能ok,预装软件较多,得root,手感也还ok,就是有点滑手"
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,送货速度很给力。手机用着还可以。不过我自己当时没看好，太大了。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,性价比很高，运行速度很快，屏幕很大，拍摄功能不错，很给力。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,手机很好，十分喜欢，物流快递的师傅人很好，也爽快，谢谢！
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,买给小姨子的，用一个月了，她说很好，待机长。我就满意了。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,黑白配很经典，屏幕大清晰度高，四核速度还可以，物有所值。
HUAWEI华为G700-T00 TD-SCDMA/GSM  3G手机( 白 移动定制版 ) 双卡双待、5.0英寸超炫大屏、四核处理器,￥853.34,￥853.34,平均 4.2 星,279 条商品评论,"2,405",763,各方面都不错  就是拆开后 发现屏幕上有指纹？  求解释
